id,LGD
LN21432477,0.06276114
LN81401671,0.63648736
LN59418404,0.50846595
LN72295847,0.54181826
LN95275484,0.532001
LN93696521,0.65002954
LN48631062,0.08023478
LN27865997,0.32941297
LN47496573,0.7144246
LN28902491,0.072995774
LN33123613,0.30368894
LN37829513,0.087180786
LN42581395,0.07832743
LN44696963,0.25863868
LN57451155,0.62215817
LN68342072,0.1926332
LN33831918,0.48965204
LN89258643,0.655943
LN80717156,0.72226965
LN59550080,0.12273636
LN60997023,0.62806946
LN96739881,0.7212086
LN91071244,0.46429193
LN26187171,0.4265556
LN86257205,0.11297273
LN20512267,0.45117658
LN65694169,0.5247739
LN37546858,0.8145663
LN57272588,0.695449
LN93039668,0.16354316
LN74894155,0.42315698
LN10921836,0.087964326
LN14502513,0.6826524
LN43070908,0.34391543
LN89145957,0.4649011
LN84013607,0.6739652
LN26733378,0.21769246
LN92117740,0.7791971
LN63166521,0.42785513
LN56010767,0.5380569
LN52065334,0.55787456
LN81274498,0.32636565
LN38454005,0.68320096
LN88843244,0.76247036
LN59076908,0.21163443
LN45107391,0.3010898
LN22132713,0.17071761
LN18988728,0.44135854
LN13226071,0.53058314
LN85058680,0.45644423
LN87706456,0.16704366
LN62536333,0.5494322
LN11770299,0.4069646
LN35653911,0.08598625
LN86641249,0.5877188
LN81596588,0.51937747
LN56740191,0.56714135
LN37840350,0.21608469
LN34725096,0.52629083
LN60455189,0.46551237
LN73135246,0.5064275
LN37565293,0.6006248
LN32529171,0.47246146
LN72027394,0.58761084
LN89008566,0.21479341
LN16698977,0.48392093
LN12554511,0.4948574
LN46974540,0.17344208
LN46390109,0.26049352
LN53235905,0.28329283
LN13867662,0.14631507
LN56968116,0.5464332
LN92282782,0.53020823
LN39497289,0.11824833
LN39578848,0.68577176
LN11556012,0.44539133
LN44368127,0.09450984
LN42383335,0.3782261
LN62677956,0.496766
LN90986001,0.36173332
LN25582192,0.6610879
LN39038500,0.59947115
LN75786377,0.7161062
LN57066155,0.28366438
LN92378172,0.4439276
LN27979215,0.46390092
LN14243477,0.44350573
LN94683015,0.59612894
LN72720071,0.70545775
LN64411720,0.47526637
LN42828414,0.6459706
LN16717793,0.6303559
LN53803146,0.5205877
LN61482926,0.50657165
LN57158465,0.5154291
LN87195839,0.4855297
LN90068148,0.6602567
LN98018726,0.37129164
LN63031584,0.17360291
LN12914554,0.08543532
LN30831333,0.17844087
LN77574072,0.43273935
LN76399129,0.4488115
LN61472216,0.17499843
LN59225645,0.33460993
LN41842142,0.771576
LN95026702,0.50753963
LN14690894,0.20981148
LN66788010,0.27547655
LN33894750,0.61099094
LN90872187,0.16407685
LN73990942,0.6088617
LN62376662,0.30206367
LN25173986,0.67352086
LN32879311,0.37000966
LN58990884,0.71375465
LN40972238,0.5905434
LN48755929,0.49318013
LN98537006,0.14671442
LN57757088,0.11817113
LN34843314,0.13237965
LN18844093,0.6043967
LN26401747,0.28332976
LN83345589,0.40150365
LN84690254,0.09376553
LN67909614,0.46459258
LN23580267,0.5672065
LN46333853,0.3613603
LN23832569,0.12159455
LN64721791,0.5328173
LN12041796,0.6067422
LN50668306,0.46697092
LN14609630,0.545702
LN24635919,0.47791278
LN62305022,0.66600424
LN99228919,0.46787527
LN30393562,0.41872454
LN92131862,0.2667365
LN86764591,0.18612488
LN66656554,0.23344271
LN89293022,0.5581492
LN95180562,0.5332581
LN87764157,0.29077572
LN47272502,0.12852599
LN44509408,0.39915285
LN83762848,0.50184405
LN44263011,0.44460824
LN25268527,0.2498859
LN11219070,0.5352394
LN75622487,0.6093567
LN35447915,0.5844976
LN63457373,0.2013056
LN24759736,0.29907843
LN82072754,0.78773534
LN10477878,0.21542013
LN59458176,0.4681978
LN67721340,0.3604323
LN36412905,0.556385
LN86013130,0.47534597
LN58528717,0.69474286
LN85843141,0.46590027
LN10678745,0.32400268
LN79017361,0.61304224
LN80736558,0.5245654
LN90382122,0.3340944
LN29109029,0.39966682
LN73062483,0.32356796
LN56254341,0.70300543
LN79282171,0.16063865
LN36914729,0.57349926
LN36787794,0.39512274
LN52298731,0.25250378
LN79796740,0.67591536
LN76562653,0.60065436
LN68256961,0.71870375
LN70665056,0.6429374
LN46540420,0.30475706
LN69085766,0.36231223
LN20977614,0.44590774
LN76701745,0.31263015
LN97374679,0.4648784
LN40690616,0.34985143
LN79989169,0.08436996
LN29150405,0.15804358
LN81489864,0.16333403
LN44943955,0.13298772
LN28201662,0.50291365
LN24229767,0.4176446
LN78499674,0.42258802
LN98024859,0.65072614
LN16936047,0.4638745
LN57985308,0.659854
LN11499738,0.4645804
LN78700864,0.44838443
LN88149162,0.4323642
LN55744949,0.18308602
LN53008304,0.04903225
LN38318555,0.24519789
LN65270646,0.35051104
LN77936966,0.4317964
LN97129118,0.51550084
LN96433836,0.77748555
LN26505833,0.22384506
LN10631424,0.35263297
LN50270811,0.28909206
LN96783039,0.42101428
LN60560994,0.07863698
LN48128004,0.43080467
LN94487516,0.5814402
LN74525203,0.109117284
LN58025885,0.58897865
LN28253393,0.13456018
LN93465130,0.49177852
LN42330401,0.5136653
LN23035024,0.47574416
LN10289088,0.088071376
LN67489747,0.4473654
LN92773950,0.23910059
LN50967856,0.4583652
LN41521307,0.36963266
LN28962257,0.5680166
LN22365891,0.32895738
LN25694013,0.6790712
LN17336023,0.3788244
LN74801349,0.4303286
LN46430038,0.27785054
LN75739861,0.08487147
LN73928507,0.20547155
LN34217022,0.41101998
LN50773851,0.7670354
LN36077108,0.6625743
LN47750704,0.07898886
LN99316827,0.4500035
LN52006306,0.3251988
LN37857025,0.72789574
LN19716140,0.4585399
LN50488661,0.65073586
LN99632636,0.6740071
LN33449380,0.262542
LN87451743,0.46486712
LN22170565,0.25667378
LN79202186,0.7989944
LN29847247,0.58030313
LN73901505,0.5130914
LN81216517,0.42671317
LN91278471,0.45537868
LN53991685,0.26205692
LN72261634,0.42074987
LN76443449,0.23460172
LN51680137,0.3591176
LN63187999,0.75259477
LN30880645,0.27956566
LN24577411,0.47737876
LN87538272,0.09805105
LN54698652,0.6006218
LN44888687,0.7540779
LN59678831,0.44447243
LN32124357,0.4018647
LN93825373,0.325973
LN41499074,0.5851591
LN17239644,0.45020112
LN66244147,0.15080906
LN93236216,0.1527757
LN76645674,0.42564505
LN27960428,0.1738938
LN45309061,0.53252023
LN87339703,0.0980615
LN36708170,0.05974011
LN46747750,0.67689437
LN65358503,0.1467507
LN98398690,0.6435026
LN31627426,0.7000324
LN94704675,0.1416975
LN12955052,0.5628463
LN46492675,0.6911061
LN11968182,0.46953106
LN38360973,0.26769885
LN81010080,0.5000243
LN29627214,0.4707155
LN30097600,0.29077977
LN72666294,0.14063555
LN78328609,0.326515
LN78197759,0.7650305
LN70180652,0.44537726
LN73680084,0.45076406
LN80477383,0.21213101
LN52910914,0.7015695
LN84354052,0.12963337
LN49196770,0.08458556
LN26998437,0.44155377
LN50951625,0.1675974
LN11115437,0.24198583
LN11430344,0.69343156
LN57813822,0.5873223
LN50180669,0.45697233
LN21545947,0.15724953
LN99656876,0.58633155
LN23277874,0.4030428
LN11888220,0.5640411
LN61934540,0.21115999
LN94230207,0.6868859
LN55051980,0.22639614
LN21650278,0.1919173
LN10147008,0.22793204
LN91023594,0.14628026
LN48983363,0.37796497
LN14470110,0.6701243
LN66381919,0.41512233
LN72276300,0.2981624
LN85634508,0.08484853
LN40421355,0.09654797
LN25640714,0.28646123
LN83841854,0.13472594
LN32225581,0.31604794
LN37323166,0.7154299
LN48469752,0.09709959
LN15899869,0.26850548
LN90651190,0.09144407
LN77762343,0.4817348
LN94010928,0.345104
LN88145850,0.44100183
LN86257076,0.268433
LN87468823,0.17124045
LN65366310,0.72932625
LN86552856,0.76893526
LN96054460,0.5329053
LN68439723,0.7741503
LN61532202,0.7595623
LN28124916,0.6517154
LN80582375,0.72780806
LN40786150,0.5188405
LN31878137,0.56959665
LN56005390,0.5546065
LN68333564,0.2902071
LN68708196,0.12586932
LN50883144,0.5749197
LN61883411,0.12755984
LN69114376,0.0744374
LN60232395,0.7132097
LN93387949,0.636664
LN68515172,0.31276792
LN88571893,0.31791452
LN46644020,0.747629
LN93167388,0.5955909
LN59886242,0.15883733
LN84968961,0.43520728
LN64942258,0.7821611
LN85896644,0.07960487
LN66770707,0.16013825
LN22518463,0.2805586
LN39013234,0.4637223
LN12536832,0.11744233
LN84578630,0.34294182
LN80721807,0.10097955
LN18463368,0.12840414
LN72585058,0.46013603
LN83124997,0.6951367
LN59539045,0.102924354
LN95017964,0.25359222
LN70129207,0.37060022
LN93290903,0.5448762
LN19059054,0.15504014
LN36921838,0.342097
LN98282042,0.3777264
LN20151259,0.15238205
LN89796576,0.6378287
LN46557028,0.65898615
LN51297478,0.27880394
LN97172806,0.8150182
LN63952851,0.2744357
LN48101609,0.41754746
LN19782886,0.6120005
LN77042897,0.08323354
LN39352669,0.42717507
LN17421302,0.6137143
LN48031615,0.64538115
LN36848120,0.5192478
LN95931948,0.6117722
LN89249874,0.4151163
LN16514939,0.7684075
LN52374589,0.78385705
LN19905551,0.67584336
LN37872967,0.44671527
LN30596670,0.38953304
LN98015563,0.6880564
LN43533632,0.6543188
LN25233161,0.62754154
LN76637983,0.59802693
LN21368978,0.6479209
LN25885202,0.6269837
LN52441957,0.4492567
LN79555273,0.50470537
LN80462238,0.07044802
LN95426088,0.61969155
LN11671329,0.65279347
LN70927928,0.58673424
LN52622837,0.21614775
LN52965886,0.10403162
LN21748054,0.68228614
LN96058237,0.23485848
LN96559349,0.6712949
LN49125590,0.65691215
LN77532476,0.5174444
LN57863051,0.105060294
LN40418148,0.6260813
LN18161028,0.5647339
LN39708184,0.32527238
LN65473498,0.5066278
LN58573442,0.80058944
LN47817081,0.11661224
LN89620259,0.5144014
LN58261237,0.57879287
LN10645392,0.64041626
LN90326013,0.38342184
LN43130369,0.06692149
LN92017736,0.6065987
LN58305976,0.22744878
LN62226113,0.087250374
LN72415318,0.20400925
LN29062582,0.06813185
LN50719801,0.1314817
LN23493643,0.15842927
LN24966242,0.70164174
LN38544279,0.13414593
LN18802528,0.75843257
LN69207409,0.33811837
LN74362589,0.5351471
LN32072096,0.6693335
LN63202270,0.5362245
LN48244844,0.43428913
LN87725451,0.3700395
LN45822907,0.08899355
LN73590812,0.6650597
LN12070650,0.7055246
LN69056676,0.30593032
LN32989106,0.65062654
LN81597950,0.40933853
LN57170222,0.61368746
LN82273160,0.56635755
LN18953329,0.5115966
LN68201768,0.64477307
LN63626415,0.31856725
LN42837012,0.67493427
LN80415338,0.59105206
LN93139036,0.55776227
LN43684981,0.4806685
LN68134674,0.10115233
LN15592368,0.09218212
LN28538743,0.52947944
LN78668441,0.42031568
LN61795144,0.07856767
LN28971358,0.42739445
LN93433480,0.17303638
LN38534375,0.12861498
LN16248723,0.654378
LN25355927,0.58732694
LN97802048,0.4436967
LN11828201,0.5513649
LN70793458,0.4499212
LN73433223,0.53042907
LN48924697,0.31997642
LN46455838,0.3616945
LN16362759,0.42028052
LN61301502,0.6414582
LN42618737,0.4071162
LN26121158,0.17482236
LN61487461,0.6624615
LN94306990,0.08525281
LN72562227,0.41159433
LN82282068,0.48438486
LN80447741,0.55684626
LN12352768,0.20919712
LN64856691,0.37994218
LN71690468,0.55539775
LN28491455,0.39918765
LN57842853,0.1660372
LN24685508,0.08596432
LN75113923,0.6638586
LN98320127,0.27465522
LN37887027,0.29344013
LN95313138,0.44797552
LN58269561,0.6367138
LN37895825,0.7541092
LN88676984,0.52604634
LN37332076,0.39528188
LN53964689,0.41570333
LN93214163,0.46969673
LN81914044,0.12015607
LN21052397,0.14217834
LN18199846,0.12284398
LN36049718,0.3216262
LN29230585,0.5135483
LN82719441,0.49121457
LN29610041,0.17975251
LN80936204,0.38521188
LN76913014,0.06370025
LN41667496,0.12092347
LN21291936,0.29849574
LN54032259,0.09164199
LN45375797,0.38984472
LN62669673,0.33815777
LN30475752,0.34253627
LN38160552,0.15135153
LN47903044,0.65835273
LN40020818,0.09019113
LN17786550,0.19783548
LN51288819,0.6722261
LN98409171,0.46245024
LN60548201,0.6231121
LN29001487,0.6688312
LN81189587,0.41968083
LN82647949,0.41654342
LN18683039,0.5847266
LN32435234,0.7586396
LN29740817,0.5610969
LN57785167,0.1038187
LN12196328,0.16417702
LN36706607,0.5598384
LN21231266,0.3995871
LN60520686,0.41651654
LN66963546,0.2657854
LN98679640,0.08978981
LN91552057,0.6512387
LN90803176,0.6367309
LN63111201,0.36985734
LN34059253,0.50038815
LN75315207,0.6492673
LN98942385,0.23944096
LN51112750,0.8028747
LN94042935,0.28444052
LN98425834,0.3836535
LN80247768,0.4883084
LN92125836,0.2306878
LN14971978,0.6282332
LN45998398,0.5472916
LN25180302,0.31449828
LN61853756,0.5500845
LN57398896,0.043589726
LN12083579,0.6904198
LN65882814,0.097008355
LN53751537,0.4640483
LN63072339,0.5298225
LN57363222,0.41858602
LN21734063,0.42015836
LN74557939,0.09147447
LN14947479,0.25559214
LN61977126,0.0827018
LN73446601,0.2075659
LN86135000,0.41759983
LN68097903,0.3346153
LN28543192,0.5027613
LN86205404,0.20860146
LN78883432,0.15339708
LN17452652,0.65007913
LN38772470,0.31880686
LN36406980,0.5064611
LN68383356,0.09835358
LN50155296,0.11178405
LN86897153,0.6191578
LN65702022,0.06391749
LN67259925,0.15993239
LN75851231,0.26663265
LN87397280,0.36132264
LN75293477,0.10149705
LN46147847,0.6670925
LN59181318,0.112848796
LN48499029,0.57213455
LN98654310,0.5066877
LN98614733,0.10921611
LN75693683,0.15112919
LN81828203,0.23599513
LN42561186,0.6215642
LN80174520,0.69012445
LN75683598,0.15282188
LN94299596,0.46215588
LN99201874,0.39098462
LN60854593,0.43435866
LN41602554,0.40050447
LN69366175,0.5646594
LN91769809,0.13423973
LN63382115,0.4181958
LN43440164,0.652007
LN65847715,0.29294434
LN37504145,0.48389742
LN17477289,0.16960624
LN64861023,0.23228323
LN25018233,0.3888508
LN32401049,0.41456422
LN37009133,0.34907457
LN74437341,0.3986721
LN91871549,0.119333774
LN43338807,0.14274575
LN36623051,0.30826828
LN86429913,0.10719319
LN38897649,0.29732308
LN16441570,0.13560344
LN29507646,0.13156655
LN15886670,0.26671544
LN76450110,0.27050802
LN65182576,0.29214773
LN59950025,0.71472204
LN46129984,0.4238541
LN31169644,0.1557093
LN85000587,0.4657491
LN76997304,0.52715826
LN11775390,0.72688925
LN89328669,0.6617803
LN10051605,0.5615585
LN17055255,0.70785207
LN27206298,0.31684566
LN90629123,0.66525143
LN12015124,0.44255036
LN68193571,0.22635864
LN60627681,0.6469047
LN22466692,0.6274928
LN44145591,0.6705949
LN40502545,0.7565969
LN71071068,0.082373716
LN73325802,0.35592753
LN49930856,0.6854414
LN44506003,0.4208307
LN24935906,0.79437155
LN99500233,0.51465017
LN32416810,0.69162244
LN67659952,0.19476253
LN69515014,0.1087
LN47915286,0.651963
LN81065833,0.6973613
LN47454467,0.13220492
LN70782691,0.4470165
LN79770149,0.1653354
LN82267471,0.0697641
LN56042221,0.29506946
LN85943898,0.297473
LN83201340,0.18462057
LN30333689,0.39846596
LN67719116,0.3815137
LN55703361,0.1297514
LN85618680,0.47886905
LN75206180,0.11775216
LN80588991,0.13876963
LN35778802,0.7026604
LN43614185,0.28588107
LN79535701,0.09936342
LN69808533,0.3681616
LN41772524,0.423693
LN18750237,0.0992899
LN39483370,0.49536312
LN65713329,0.14514303
LN27588689,0.276545
LN98864879,0.10717339
LN91238916,0.11742776
LN90081872,0.6833805
LN38645254,0.60885936
LN25453057,0.24940698
LN74668049,0.49381545
LN40857486,0.4270393
LN94386449,0.06839914
LN51527840,0.20205507
LN40808215,0.12346432
LN78389164,0.30145365
LN57350649,0.45643687
LN18115983,0.44627595
LN44063562,0.61564165
LN91354091,0.6649984
LN11002846,0.353995
LN15430251,0.08418243
LN67990496,0.09857547
LN74470693,0.09991803
LN58008206,0.28151634
LN78382572,0.6350009
LN22855982,0.21974345
LN51752417,0.24837832
LN29378836,0.48982587
LN49197970,0.4353301
LN37359035,0.64867556
LN36408980,0.6287013
LN41071388,0.60236657
LN20276358,0.6153807
LN79084389,0.4862565
LN87384162,0.11062852
LN59136016,0.75246
LN46957976,0.7320169
LN55677074,0.65394306
LN19314757,0.092177376
LN67337702,0.64893186
LN94285068,0.15973713
LN42388326,0.6265677
LN92926244,0.39606503
LN87983177,0.6523086
LN64164452,0.41496202
LN11586194,0.30505186
LN91699662,0.59950715
LN22743320,0.30973992
LN44777076,0.62593395
LN18561502,0.42968127
LN31707677,0.64788055
LN53272772,0.43161777
LN63089408,0.67686516
LN47376583,0.48621994
LN27789003,0.61365587
LN15331129,0.28432646
LN28231988,0.67357063
LN42534420,0.40601745
LN13413378,0.1052005
LN14175478,0.21442512
LN18795139,0.5638592
LN90639960,0.13447149
LN55508583,0.43847612
LN41755736,0.52954364
LN29412723,0.55905586
LN83856960,0.41899067
LN85027852,0.51864743
LN57890676,0.24276684
LN74020045,0.16155332
LN57581451,0.1046174
LN91998661,0.57265985
LN16621047,0.13197194
LN90911600,0.7444773
LN70147581,0.65494585
LN92836841,0.66117156
LN88339321,0.5873371
LN78106983,0.41085646
LN30512531,0.070520476
LN42933994,0.73783857
LN24165108,0.08951327
LN60394820,0.462836
LN88042671,0.15748434
LN94736806,0.06363165
LN76598540,0.35042453
LN68427740,0.1450621
LN64808505,0.2952893
LN38134419,0.39975095
LN62431488,0.26112065
LN64224318,0.5856179
LN63062692,0.35495582
LN78931540,0.51091844
LN29275830,0.06753028
LN33680978,0.38245904
LN12962708,0.10658408
LN29098396,0.68209946
LN84636271,0.07291128
LN34778049,0.3064123
LN95199439,0.47162423
LN41280152,0.11546987
LN37772636,0.5975411
LN61108205,0.36936605
LN67434474,0.10174337
LN67515888,0.19835016
LN75919483,0.18549696
LN47759099,0.43444824
LN12633560,0.22272722
LN76130596,0.45594653
LN30737556,0.24674773
LN74075706,0.8164087
LN29562311,0.6535138
LN71190131,0.13692474
LN92450923,0.29389682
LN51039351,0.34838802
LN15656331,0.2490177
LN15426216,0.6799956
LN77020747,0.53643435
LN91786437,0.24868557
LN57196223,0.5190876
LN11257244,0.08143432
LN96459265,0.1961561
LN76054290,0.7231964
LN31089161,0.43551862
LN63198028,0.34593427
LN53052594,0.26202634
LN69221625,0.6958585
LN31584780,0.42448503
LN28156903,0.37039787
LN41466247,0.23868984
LN15468294,0.32940847
LN35800693,0.15886715
LN25981889,0.6297511
LN12718098,0.2358852
LN51555166,0.25908017
LN60766936,0.2879373
LN38685189,0.25011206
LN69369631,0.7668102
LN82810941,0.55023116
LN42803194,0.5776115
LN62471653,0.2606114
LN68603117,0.22296162
LN86156143,0.5223007
LN82451718,0.7938668
LN69373394,0.45942584
LN69162317,0.49573827
LN91404458,0.4638654
LN61827203,0.22337484
LN47219206,0.5233031
LN83877830,0.70822173
LN55513990,0.22947206
LN74424994,0.5601913
LN10528779,0.6279475
LN48492081,0.41309687
LN82308314,0.6805413
LN93842026,0.26093867
LN70189961,0.80197793
LN80263076,0.55684006
LN34808843,0.4054609
LN75506466,0.7585616
LN61136704,0.3198665
LN26196565,0.65571684
LN82288094,0.17822486
LN73720661,0.22573493
LN96625170,0.18408859
LN60068483,0.69317454
LN33840276,0.71731246
LN68185991,0.33851942
LN62587958,0.69857925
LN63971203,0.1791519
LN13818485,0.5337686
LN19594551,0.4925897
LN52374485,0.315414
LN32165036,0.4446854
LN10458065,0.30180085
LN25091323,0.19128089
LN97354252,0.1134206
LN52549527,0.33976197
LN63223284,0.19846402
LN50695005,0.55003196
LN64020642,0.76042473
LN16181000,0.16808005
LN77235752,0.54454833
LN92023958,0.24233097
LN31536892,0.3186492
LN80770165,0.73552996
LN17139933,0.41280356
LN82498999,0.3127231
LN21497872,0.5834527
LN31080851,0.25833717
LN97481173,0.39041212
LN68151277,0.34330422
LN48581633,0.07889766
LN32969301,0.6316835
LN71416730,0.4194508
LN27796042,0.2445062
LN22428298,0.5782406
LN25147389,0.57576454
LN21281861,0.41993567
LN39357698,0.5819453
LN60185471,0.705155
LN22312709,0.67340773
LN48692337,0.32845834
LN51513408,0.7442542
LN28466446,0.46746832
LN81765951,0.52366596
LN47035078,0.450121
LN98674011,0.7127589
LN31425834,0.6335656
LN17154913,0.12047933
LN89833827,0.40321234
LN42229594,0.23167153
LN71530567,0.27876884
LN73497917,0.7432523
LN91749003,0.6580361
LN26943854,0.18255565
LN52913370,0.6944843
LN96407901,0.3886348
LN33275745,0.10070496
LN97068659,0.55360234
LN29836870,0.10307115
LN82898298,0.110908106
LN39785002,0.23402773
LN97397464,0.5677114
LN42462864,0.7225993
LN78497909,0.40982288
LN75673253,0.30535433
LN74475498,0.329142
LN58859887,0.08016104
LN27338623,0.17233348
LN57355031,0.42050585
LN56824064,0.43012273
LN57304966,0.28730193
LN94782084,0.14624274
LN14043032,0.6299029
LN10094276,0.61685795
LN33450528,0.28543448
LN27156698,0.27103096
LN35130510,0.13380046
LN29867732,0.6874034
LN46540546,0.5594587
LN74828937,0.62549275
LN93243156,0.5947457
LN61137537,0.5797895
LN32289378,0.41509032
LN80428802,0.15905638
LN46314267,0.73409575
LN12149960,0.121839285
LN59782701,0.78917104
LN74038030,0.52859575
LN19460566,0.17781751
LN89592285,0.21794747
LN59872774,0.72734565
LN19062798,0.16320318
LN87760359,0.16296288
LN43244762,0.24805906
LN24854304,0.26410168
LN15678621,0.2949116
LN61677484,0.2655026
LN15867709,0.4742798
LN58309295,0.54567707
LN50906537,0.11270904
LN46171576,0.551587
LN15465192,0.5970938
LN65153052,0.17562754
LN55906098,0.45923775
LN13205847,0.65472424
LN41284995,0.26210687
LN60185830,0.3048356
LN43096969,0.5358997
LN48111184,0.61933535
LN74528947,0.11668811
LN89492441,0.29430175
LN62200256,0.20915926
LN78690255,0.21405636
LN47353284,0.38696915
LN64392492,0.11181195
LN26773589,0.13061614
LN48035141,0.5342919
LN85801751,0.6879046
LN60215521,0.38095123
LN25321689,0.1594758
LN81510199,0.52710444
LN76877872,0.113811396
LN95319751,0.401039
LN88803454,0.19395332
LN99908769,0.674451
LN73013714,0.5703646
LN81050191,0.69178236
LN30242817,0.39672282
LN74780252,0.5072117
LN49792140,0.25673223
LN67383715,0.15621582
LN29632752,0.41952315
LN13831884,0.29314294
LN77080546,0.097970724
LN56048654,0.6622871
LN34903656,0.13640855
LN83836897,0.78736794
LN46456092,0.66152865
LN12408268,0.6099637
LN83937853,0.3669595
LN75927043,0.65456694
LN31143439,0.25688112
LN19305183,0.28159866
LN33457192,0.43283176
LN84741660,0.44378304
LN17282802,0.20487578
LN97471250,0.46942416
LN95049832,0.118702896
LN34308118,0.67805135
LN79387856,0.72648925
LN85427590,0.18542351
LN68444666,0.23918359
LN26054548,0.4112463
LN61754787,0.45956922
LN79183059,0.40486056
LN51090071,0.46544513
LN17571494,0.731248
LN42585985,0.62855977
LN60881020,0.2973399
LN45780975,0.41766748
LN47951733,0.5246461
LN31058167,0.35833493
LN63562949,0.1551224
LN22368188,0.5182302
LN79393138,0.68867856
LN92604855,0.11304477
LN27988661,0.320894
LN94559494,0.61890453
LN12180140,0.2329891
LN23226835,0.40415603
LN36979982,0.52847797
LN99529387,0.23962979
LN35019279,0.093446866
LN29539233,0.20864153
LN89600683,0.67259115
LN80615099,0.1948837
LN43316134,0.2482855
LN76745717,0.43552047
LN82237256,0.3058644
LN52696186,0.689509
LN99533441,0.5937112
LN32868975,0.18983236
LN69392815,0.48530206
LN78437133,0.43671978
LN77079314,0.6603398
LN81397088,0.45359594
LN15578878,0.24992278
LN63207549,0.69328785
LN56760327,0.17686132
LN22191203,0.7834282
LN59733535,0.2909167
LN10655549,0.45972872
LN34434618,0.37116408
LN72200723,0.2091692
LN54976062,0.20044638
LN54781656,0.78354686
LN41124380,0.22878185
LN12705680,0.61951196
LN90372765,0.13218617
LN69677107,0.1428943
LN88650221,0.2810972
LN22942179,0.40981886
LN83127344,0.15459602
LN78040860,0.0814712
LN65019044,0.7515793
LN24037920,0.4362923
LN38305119,0.08839793
LN12204340,0.60054946
LN12757467,0.64209163
LN70389750,0.8018861
LN82580254,0.062396146
LN39856186,0.51770324
LN92295184,0.2743869
LN60083629,0.4871346
LN54952415,0.07373716
LN54311072,0.19176582
LN86124594,0.6667615
LN10089910,0.12240732
LN73115779,0.46456432
LN40262372,0.33747497
LN48353435,0.21623905
LN91058889,0.57934576
LN27804908,0.66936344
LN52032738,0.70615447
LN86472907,0.67812675
LN83932934,0.22105636
LN74614224,0.22350971
LN45886489,0.26444525
LN19768975,0.35925478
LN23463617,0.45892978
LN66751155,0.6841417
LN26510923,0.37369052
LN20247645,0.26000336
LN12268011,0.40717146
LN77413879,0.46802106
LN85054635,0.6161659
LN27148967,0.7120132
LN56268625,0.1649525
LN29680556,0.640027
LN80828690,0.20903431
LN39460160,0.08575508
LN49509627,0.5768311
LN35864663,0.3914825
LN41254572,0.36284974
LN88232928,0.7226051
LN99489710,0.42481342
LN64233833,0.25864726
LN56608037,0.41476405
LN33120658,0.32167077
LN41868576,0.2022901
LN49150131,0.44350982
LN30763158,0.43222475
LN24180683,0.33819628
LN33007969,0.44939548
LN52554280,0.6340677
LN68620286,0.5379499
LN49815419,0.46006843
LN33020959,0.19570206
LN48530846,0.52838236
LN75921338,0.120253496
LN34553413,0.19744152
LN39274654,0.19002524
LN83525456,0.19776699
LN72658985,0.7323142
LN10799139,0.34230703
LN54583024,0.17716655
LN28808363,0.60985225
LN11814057,0.07188493
LN16272513,0.31158638
LN17688453,0.2852696
LN17056931,0.20212924
LN12944304,0.29115707
LN61157637,0.6781454
LN81848065,0.1189775
LN35732323,0.63996667
LN84948896,0.4290019
LN43925383,0.61290216
LN23836094,0.41882768
LN76558005,0.34417725
LN90958433,0.41525623
LN24189671,0.18700863
LN62069544,0.44780096
LN80544657,0.6396669
LN67785293,0.28981656
LN25003070,0.19774501
LN86980841,0.42458814
LN32075783,0.10352282
LN23873982,0.29125965
LN17365980,0.2944144
LN23463248,0.49587065
LN54323753,0.5314217
LN65105666,0.20438354
LN99847108,0.3719842
LN72797281,0.16310336
LN49833784,0.1866801
LN75374923,0.76083034
LN37863062,0.6860037
LN48753715,0.44694802
LN16053324,0.34524873
LN99760668,0.7090264
LN47692731,0.437768
LN97453216,0.3829352
LN65215041,0.3949715
LN16851858,0.5988102
LN39019877,0.53990936
LN75035901,0.271856
LN79716234,0.3433089
LN83202031,0.55619913
LN80992341,0.6018273
LN38560207,0.46996856
LN39739131,0.14266677
LN14539271,0.3091091
LN46598925,0.4151163
LN34099501,0.5775908
LN40416734,0.58580047
LN75511160,0.4122965
LN18920742,0.42918405
LN82931795,0.5689942
LN33911489,0.112720646
LN55119305,0.67963386
LN31680288,0.4270875
LN54572305,0.52779573
LN57549049,0.20869204
LN21917253,0.12530845
LN97998858,0.71373904
LN82783480,0.45207724
LN26257691,0.48029768
LN73428734,0.43490317
LN29433328,0.59134567
LN39407402,0.23153147
LN44616625,0.2467474
LN59698285,0.23204866
LN64075392,0.515243
LN12726210,0.7829109
LN62941927,0.14845127
LN86559924,0.32201064
LN46246828,0.45739266
LN28217649,0.42570025
LN71686818,0.3094953
LN42677081,0.072570436
LN97612359,0.41421106
LN79937074,0.56443024
LN99203467,0.11464825
LN43038256,0.44886914
LN28761059,0.25539035
LN26007290,0.6251878
LN99111582,0.075461626
LN34866734,0.58825374
LN67940220,0.20804763
LN44411047,0.26417223
LN54019873,0.62887096
LN21141071,0.62961704
LN38984442,0.5476183
LN41358753,0.55777735
LN15104690,0.4469438
LN76747107,0.46374264
LN74294134,0.15589125
LN82556964,0.6053471
LN33032003,0.7742207
LN10641464,0.19865583
LN54891417,0.6043598
LN12203760,0.67478335
LN31928823,0.4743437
